timestamp,gpu_use_card0,gpu_use_card1
2026-05-08T15:51:14+02:00,7,0
2026-05-08T15:51:16+02:00,7,0
2026-05-08T15:51:19+02:00,7,0
2026-05-08T15:51:21+02:00,7,0
2026-05-08T15:51:23+02:00,7,0
2026-05-08T15:51:25+02:00,9,0
2026-05-08T15:51:27+02:00,7,0
2026-05-08T15:51:29+02:00,13,0
2026-05-08T15:51:31+02:00,92,0
2026-05-08T15:51:33+02:00,93,0
2026-05-08T15:51:35+02:00,93,0
2026-05-08T15:51:38+02:00,93,0
2026-05-08T15:51:40+02:00,93,0
2026-05-08T15:51:42+02:00,93,0
2026-05-08T15:51:44+02:00,92,0
